image,prompt
3200660220777716278_3200660191182957603.jpg,"a woman is conging a man on the red carpet, race footage, crossing the line, three people running a marathon, pulittzer winner, gofl course and swimming, marathon race, impressive winning photo, sport photography, official photos, podium, rachel birkett, awarded winning photo, winning photo, louise dalh - wolfe, triumphantly"
3289582490611288563_3289582424374699947.jpg,"a large white and black spotted fish, manta ray, manta ray made of pancake, stingray, raypunk, marine animal, membrane wings, swimming to surface, tropical sea creatures, ray, underwater world, he is floundering, abzu, floats underwater in the sea, batoidea shape, rays, long flowing fins, elegant coral sea bottom, stingrays"
3200660220777716278_3200660114122000815.jpg,"two men sitting on lounge chairs in front of a house, google point of view, 3 6 0 picture, equirectangular, google maps street view, gigapixel photo, lounge furniture, wide angle full body, 4k photo gigapixel, google street view, next to a pool, virtual metaverse room, realistic wide angle photo"
getImg.py,"a cruise ship in the ocean near a small island, photo of the middle of the ocean, on the deck of a ship, floating on the ocean, coming out of the ocean, water surrounds the ship, floating palace, el dorado, sapphire waters below, a ship on a deserted island, jamaica, ship at sea, bahamas, tiny ships docking, mexico"
2966360163557116563.jpg,"4 must - experiences in punta, peak experience ”, travel ad, travel guide, canva, on a canva, maya temples, travel and adventure, coconut palms, detailed », pritzker architecture prize, heaven paradise, by Puru, by Constant Permeke, 4k drone photography, 4 khd, 4khd, 4"
3233299044595160857.mp4.fdash-2188315931559645ad,"a dog sitting on a towel next to a pool, shih tzu, yorkshire terrier, furry brown body, holding her yorkshire terrier, jamie chung, cute dog, suki, cute furry needs your help, havanese dog, sitting at the edge of pool, isabela moner, tan and brown fur, light brown fur, beautiful stella maeve magician"
3216446493258567541.jpg,"a group of people riding on top of a boat, canoe, small canoes, tribe members chasing, trireme, polynesian style, moana, the raft of the medusa, sail made of human skin, rowing boat, oceanic naval battles, naval warfare, maori, viking boat, people drowning, naval battles, wooden boat, people fleeing, samoan features"
3311543146579428291.mp4.fdash-1361071341279821ad,"a stone path in the middle of a park, stone paths, stone pathways, maya temples, walkway, stone roads, las pozas, walkways, large path, natural stone road, small flowing stream from wall, foot path, archways made of lush greenery, pathway, an ancient path, old stone bridge over the creek, paved roads"
3141021071230352630.jpg,"pink lounge chairs on the beach with umbrellas, white and pink cloth, bright towels, beach setting, pink white turquoise, bahamas, white sandy beach, carribean white sand, beach bar, is relaxing on a beach, white beaches, white sand beach, laying on a beach, pastel pink robes, sunbathing at the beach, beautiful magical palm beach, relaxing on the beach"
3125073624767270682_3125073497763821741.jpg,"a woman in a bikini and hat walking on the beach, girl looking at the ocean waves, beautiful ocean, ocean background, beautiful beach, girl on the beach, woman on the beach, sea background, breath-taking beautiful beach, beach aesthetic, standing beside the ocean, in the sea, beach background, swimming in ocean, on the sea, calm sea and beach background"
3158445301404057897.jpg,"two women taking self self self self self self self self self self self self self self self self self self self self self self self self self self self self self, two beautiful women in love, taken on go pro hero8, wide angle dynamic portrait, gopro shot, two women, travel and adventure, wide angle lens, super wide angle lens, very wide angle lens"
3091270241891653403_3091270189815307136.jpg,"a woman standing on the dock next to a cruise ship, queen of the sea mu yanling, standing on the mast, on the deck of a ship, goddess of travel, standing on a ship deck, maia sandu hyperrealistic, standing on ship deck, marina federovna, guanyin of the southern seas, carice van houten"
2961287700805088716.jpg,"a woman in the water with a hat on, carribean turquoise water, paradise in the background, puddles of turquoise water, corn floating in ocean, clear blue water, turquoise water, blue waters, azure blue water, turquoise ocean, on the ocean water, crystal clear blue water, caribbean, ocean background, relaxing on the beach, tropical paradise, floating on the ocean"
3308806617754009991_3308806564335500768.jpg,"a red and white lighthouse, light house, lighthouse, bold lighthouse in horizon, lookout tower, light cone, by Seuss Dr, watch tower, lighthouse in the desert, farol da barra, aruba, bahamas, red and white stripes, inspired by Robert Macaulay Stevenson, searchlight, inspired by Ralph Burke Tyree, one point light"
3037402230560817445.jpg,"a man and woman are eating food outside, ayahuasca ceremony, amazon indian peoples in brazil, the ayahuasca spirit, ayahuasca shaman, breakfast at las pozas, ayahuasca, the oracle of the mayan elders, wearing loincloth, offering a plate of food, beautiful young female shaman, she is dressed in shaman clothes"
3295748080589387208_3295748020602420330.jpg,"a small bird perched on a branch in a tree, bird nightingale as subject, orange body, kauai springtime, rare bird in the jungle, bird sight, standing bird, yellow - orange eyes, helicopters and tremendous birds, orange head, fiery bird, orange skin, !female, with a yellow beak, in louisiana, orange color, upper body portrait, pale orange colors"
3016357066610444243.jpg,"a woman in a black bathingsuit sitting on a stone structure, sitting in her throne underwater, near crystal temple in atlantis, underwater temple, at the bottom of the ocean, bottom of ocean, rising up from ocean, sinking underwater, deep under water, queen of atlantis, an underwater city, underwater shrine, rising from ocean, submerged pre - incan temple"
3328776314785418096.mp4.fdash-428990662935612ad,"a white plate with a salad on it, chilaquiles, breakfast at las pozas, recipe, food blog, salad and white colors in scheme, food focus, local foods, bowl filled with food, mexican, simón staalhag style, inspired by Oscar Rodríguez Naranjo, mexico, tlaquepaque, epicurious, food photo"
3198351254898893313.jpg,"a woman in a red bikini is sitting on a boat, bahamas, aruba, carribean turquoise water, turquoise ocean, maldives in background, standing on the mast, panoramic centered view of girl, open ocean, paradise in the background, girl looking at the ocean waves, turquoise horizon, travel ad, sky and ocean background, caribbean, photo of the middle of the ocean"
3019989511446778278.jpg,"a man and woman sitting on a boat in the ocean, on a boat on a lake, photo of the middle of the ocean, on a boat, bahamas, on a yacht at sea, jamaica, one small boat, boat, relaxing on a yacht at sea, in the middle of the ocean!!!!!, middle of the ocean, small boat, on the ocean water"
3331701480203983279_3331701461061094171.jpg,"a woman in a costume and feathers walks down the runway, elaborate costume, beautiful costume, feathered headdress, jeweled costume, intricate costume design, dress made of feathers, fancy flashy hat, jeweled headdress, wearing crown of bright feathers, full body with costume, headpiece headpiece headpiece, rendering of beauty pageant"
3093856487125500790_3093856481781787207.jpg,"a woman sitting on a rock, coka-cola advertisement, holding flask in hand, tea, flasks in hands, holding a drink, gigapixel photo, two cups of coffee, chewing tobacco, photo of a hamsters on a date, ( ( ( ( kauai ) ) ) ), promotional images, coffee cups, puerto rico, drink milkshakes together"
3170024623755713914.jpg,"a man snoring in the ocean with a starfish, with big starfish, gopro, gopro shot, gopro lens, gopro footage, starfish pose, starfish, clear seas, underwater view, fish eye view, gopro camera, gopro photo, pov underwater, photo of the middle of the ocean, shallow water, shark anthony, low - angle go - pro view, underwater shot"
3005644463477477287.jpg,"a bottle of champagne on the beach with a glass, champagne commercial, pur champagne damery, is relaxing on a beach, beach setting, champagne, it's is relaxing on a beach, champagne on the table, relaxing on the beach, beach party, titled'holiday at the beach ', white beaches, bubbly scenery, bubbly underwater scenery, on a sunny beach, drinking champagne"
3389637751169228571.mp4.fdash-428950956612195ad,"two women in bikinis walking on the beach, bahamas, water park, ben watts, jamaica, aruba, resort, paradise in the background, pool tubes, inflatable, coming out of the ocean, carribean turquoise water, walking on the beach, treasure island, near crystal temple in atlantis, water jets, lagoon, coming ashore, atlantis city, beach scene"
3306467727404641099_3306467656344100713.jpg,"a statue in the middle of a park, tlaquepaque, cranberry statue, yutja, craxula, luffy as a marble statue, epic 3 d oxaguian, parks and monuments, large stone statues of heroes, giant clay statue, city of armenia quindio, in a city with a rich history, full height sculpture, cuban revolution"
3364270577307657052.jpg,"a woman in a pink dress and headdre dancing on a stage, wearing a pink ballroom gown, coral headdress, rendering of beauty pageant, baroque hibiscus queen, carnaval de barranquilla, beautiful costume, brazil carnival, exotic costumes, elaborate costume, full dress of lava showcase, diverse costumes, victoria secret runway show, pink lotus queen, costume design made with love"
3134002522783266241.mp4.fdash-281702284472574ad,"a woman in a green bikini on a boat, green bikini, green swimsuit, wearing green, green body, geeen skin, green colored skin, green sea, green shades, green skin, green clothing, green waters, green clothes, green robe, green ocean, green hat, wearing green clothing, isabela moner, jade green, green tint, emerald"
3289582490611288563_3289582460596820963.jpg,"an aerial view of the beach and the ocean, carribean turquoise water, color aerial photo drone, bahamas, carribean white sand, aruba, caribbean, aerial photography, beach and tropical vegetation, white sandy beach, white sand beach, puddles of turquoise water, drone view, hd aerial photography, drone photograph, tropical beach, beautiful tropical island beach, white beaches"
3291239863771695375_3291239816862531586.jpg,"a piece of cake on a plate, pastries, inside a french cafe, sitting on a mocha-colored table, cafe tables, siluettes, sitting alone in a cafe, celebration of coffee products, pastry, brown durand, diner caffee, dessert, sitting in a cafe, macaron, sitting in a cafe alone, cafe interior, french features"
3296323315173367599.jpg,"a pink cloud is seen in the sky above a street, pink cloud background, alien mothership in the sky, colorful sky, pink clouds in the sky, blue sky with colorful clouds, colorful clouds, orange and blue sky, alien spaceship in the sky, magic portal in the sky, glowing nacreous clouds, blue sky at sunset, sunset clouds"
3270195154258487574.jpg,"a woman sitting under a palm tree on a beach, coconut trees, palm trees on the beach, coconut palms, tropicalism, beach and tropical vegetation, beautiful tropical island beach, dancing on a tropical beach, tropical mood, tropical paradise, tropical beach, tropical background, tropical climate, paradise, bahamas, standing on a beach in boracay, tropical beach paradise"
3250648351052633957.jpg,"a man and woman standing next to a can - am outlander atv, wearing adventure gear, travel and adventure, vehicles, flying mud, ariana grande on a tricycle, tesla dune buggy, on a canva, all terrain vehicle race, vehicle, off-roading, off - road, flying vehicles, wearing facemask and sunglasses"
3161326231550549895.mp4.fdash-2036831583344767ad,"a woman in a white dress walking on a beach, jamie chung, white sandy beach, woman on the beach, young asian woman, girl on the beach, white sand beach, hawaii beach, at a tropical beach, white sarong, sandy beach, wearing seashell attire, on the beach, carribean white sand, on a sunny beach, beautiful young asian woman"
3093130441208796490.jpg,"a baby ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra, raccoon, wild shape : raccoon, extremely detailed raccoon, racoon, anthropomorphic racoon, a raccoon wearing formal clothes, a person with a raccoon head, raccoon on roof, rocket raccoon, racoon dog"
3296799497911429285_3296799489715803349.jpg,"a woman standing in front of a colorful mural, massive angel wings, super wide angel, large wings, huge symmetric wings, real wings, massive wings, angel wings, huge wings, quetzal, big wings, epic angel wings, hip skirt wings, angelic wings, grand angel wings, white wings, huge wings growing out of arms, wall mural"
3213678822490512083.mp4.fdash-1450946075763057ad,"a woman in a bikini diving in the ocean, sunken ship, an diver is under the sea, a diver is under the sea, sunken, bottom of ocean, sinking underwater, at the bottom of the ocean, scuba diving, sinking, cgsociety 9, sitting in her throne underwater, bottom of the ocean, shipwreck, photo of the middle of the ocean"
3323704287908428911_3323704280643944939.jpg,"two women relaxing on a boat in the ocean, relaxing on a yacht at sea, on a yacht at sea, on a boat, on the ocean, on the sea, boat, on the ocean water, nets and boats, middle of the ocean, on a boat on a lake, boats, on the bow, in a sea, moored, with abs"
2816416088480644127.jpg,"a woman getting a massage at a spa, paradise garden massage, health spa and meditation center, spa, candy treatments, healing through motion, black oil bath, psychedelic therapy, holistic medicine advertisement, recovering from pain, greek setting, lying pose on stones, rebirth rituals, perfect facial symettry, egyptian setting, sublime-comfy-elegant ambience, acupuncture treatment"
3291239863771695375_3291239854946853521.jpg,"a woman standing in front of a colorful mural, full body painting, super wide angel, full body art, massive angel wings, quetzal, full body portrait painting, wall mural, full - body art, goddess of love, red background photorealistic, epic angel wings, lower back of a beautiful, real wings, the goddess of love"
2988062654485356631.mp4.fdash-824836012204231ad,"a woman sitting on a railing looking out at the ocean, girl looking at the ocean waves, looking out over the sea, looking out at the ocean, looking at the ocean, overlooking the ocean, overlooking the beach, view of the ocean, views to the ocean, ocean view, ocean cliff view, there is a window to the sea, looking onto the horizon"
3321687498814650302_3321687486021220681.jpg,"a clock tower in a city with palm trees, clocktower, clock tower, big clock, bahamas, giant clock, tropical coastal city, aruba, colossal tower, downtown mexico, miami beach, south beach colors, by Seuss Dr, mexico, tropical background, town center background, miami, caribbean, gigantic tower, tropical climate, tropical color scheme, watch tower"
2995432676043657718.jpg,"a colorful mexican themed party with colorful flags and decorations, mexican folk art, breakfast at las pozas, mexico, crafts and souvenirs, vibrant colors americana, colorful adornments, celebrating day of the dead, colorful accents, colorful ideas, tlaquepaque, community celebration, todo hecho con papel de pinata, vibrant uplifting color scheme, vibrant accents"
3088195447801562043_3088195416612794203.jpg,"a couple relaxing on a sailboat in the ocean, carribean turquoise water, relaxing on a yacht at sea, bahamas, turquoise ocean, on a yacht at sea, photo of the middle of the ocean, white cyan, azure blue water, turquoise water, standing on the mast, sailing boat, clear blue water, sailboat, blue waters"
3081718232293118379.jpg,"an airplane wing with the ocean and a beach in the background, airplane window view, airplane view, jamaica, flying over the ocean, airborne view, taken from a plane, view from the sky, seen from a plane, view out of a window, paradise in the background, atlantis in the background, view from above from plane, view from window"
3162955529147577455.jpg,"a woman in a hat sitting on a boat, relaxing on a yacht at sea, wearing wide sunhat, on a floating rock island, glass visor, beautiful magical palm beach, carribean turquoise water, on the deck of a ship, on a yacht at sea, gilligan's island, aruba, black sun hat, carribean white sand"
3175094140252770033.jpg,"a woman in a pink dress and a pink hat, wearing a pink ballroom gown, pink crystal mohawk, bedazzled fruit costumes, jeweled costume, exotic costumes, elaborate costume, diverse costumes, beautiful costume, feathered headdress, celebration costume, costume design made with love, brilliant pink ball gown, dress made of feathers, peacock feathers"
3167840147484050308.mp4.fdash-259439496894971ad,"a purple sea fan in the ocean, underwater plants, colorful coral, coral underwater colorful, underwater with coral and fish, coral reefs, overgrown with colorful coral, sea sponges, coral reef, corals, vibrant corals, plume made of seaweed, colorful coral reef, beautiful colorful corals, corals are gemstones, coral, underwater photograph, coral sea bottom"
3316615056547602393_3316615042882759825.jpg,"a plate of meat with sauce and vegetables, tacos, taco, food focus, restaurant menu photo, delicious food, award winning food photo, food blog, gadigal, professional food photography, photo taken with ektachrome, trendy food, food. craft and adventure, food photography, 4 k food photography, 4k food photography, food photo, hd food photography"
2968615483641479308.jpg,"a woman riding a motorcycle on a road, picture of a female biker, riding on the road, travel and adventure, riding a motorcycle, riding on the moped scooter, riding a motorbike, speeding on motorcycle, open road, expectation of adventure, freedom, triumph, moped, riding a motorbike down a street, sitting on a motorcycle, goddess of travel, adventure"
3189643452580520998_3189643388432813648.jpg,"a person is parading on a parachute, a woman floats in midair, flying over the ocean, skydiving, two hovering twin nuns, flitting around in the sky, smiling faces, hanging from a hot air balloon, parachutes, riding in the sky, soaring through the sky, sea breeze rises in the air, flying in the air, flying through the air"
3372229045439800079_3372228980226756462.jpg,"two drinks on a log at the beach, cold drinks, colorful coctail, rainbow liquids, bahamas, lava flows, drinks, beach bar, maldives in background, made of drink, tropical ocean, tropical beach, carribean white sand, relaxed colors, paradise in the background, beach background, caribbean, colors of jamaica, people drink cocktails, background bar"
2810593233807303120.jpg,"flamingos in the water, flamingos, flamingoes, flamingo, the flamingo cafe, tropical birds, colorful birds, birds of paradise, colorful caparisons, lush wildlife, shades of pink, portrait of a pink gang, dayglo pink, vibrant chromatic colors, adapted to a drier climate, wildlife photography canon, flamboyant, frans lanting"
3329421907352862224.mp4.fdash-370419219238872ad,"the ruins at tupi, maya temples, beautiful ancient ruins behind, white stone temple ruins, ancient temple ruins, ancient ruins behind, ancient city ruins, standing before ancient ruins, ancient ruins in the background, ancient ruins and waterfalls, ancient ruins in the forest, temple ruins, ancient ruins background, jungle background with ruins, mayan temple in the jungle, not ruins"
3060675588172474807.jpg,"a hand reaching out to the ocean at sunset, photo of the middle of the ocean, floating on the ocean, floating in the ocean, fire and water, beautiful ocean, beautiful water, corn floating in ocean, calm ocean, calm waves, a photo of the ocean, the most beautiful sunset, beautiful sunset, floating away, sunset mood, middle of the ocean"
3258670238655504275_3258670210847241377.jpg,"a man diving in the ocean with a starfish, starfish pose, with big starfish, starfish, pov underwater, underwater view, low - angle go - pro view, giant terrestrial starfish!!!!!, underwater shot, underwater photograph, gopro lens, low angle fish eye lens, gopro shot, google point of view, fish - eye lens, fish-eye lens"
3154799417827010023.jpg,"a woman in a white bikini in the ocean, jamaica, white beaches, beautiful woman body, standing in shallow water, carribean white sand, white sandy beach, bahamas, paradise in the background, caribbean, isabela moner, beach background, full body shot in bikini, clear seas, carribean turquoise water, white silver bikini, standing in a shallow river"
3389076989651965322.jpg,"the sign for the jungle, mayan temple in the jungle, unreal maya, in a tropical and dystopic city, background lush vegetation, tropical paradise, highly detailed matte painting, matte painting with high detail, jungle setting, maya temples, city of the jungle, primeval jungle, shadow of the tomb raider, in the tropical wood, tropical setting, mayan"
3123692846443453626.jpg,"a statue of a man in front of a sign, breakfast at las pozas, amongst coffee beans and flowers, coffee beans, celebration of coffee products, aztec iconography, fuji choco, tlaquepaque, wooden statue, coban, mayan god, coronarender, the ayahuasca spirit, helen the bean queen, chiaoscuro"
3296799497911429285_3296799464524711780.jpg,"a palm tree on the beach at sunset, beautiful magical palm beach, hawaii, tropical coastal city, tropical paradise, tropical mood, tropical setting, blue sky at sunset, tropical atmosphere, sunset mood, calm evening, tropical vibe, relaxing on the beach at sunset, coconut trees, blue sunset, sunset view, palm trees on the beach, coconut palms, tropicalism"
2815668171282946474.jpg,"starfish swimming in the ocean, snining stars, the stars are fish in the depths, swimming across the universe, stars reflecting on the water, under a sea of stars, star lines, many stars, seven stars in right hand, communist starfish, glass - reflecting - stars, stars, beautiful stars, shimmering stars, starfish, stars in sky, underwater view"
3080260633127732729.jpg,"the town of st croix, bahamas, jamaica, aruba, tropical coastal city, caribbean, ariel view, aerial view from above, helicopter view, aerial view, aerial shot, photo taken with ektachrome, view from helicopter, viewed from bird's-eye, very beautiful!! aerial shot, small port village, port city, bird - eye view, wide aerial shot"
3090288709240763153.jpg,"a man and woman are underwater in the ocean, swimming deep underwater, in a underwater horror scene, humans hide in the underwater, scuba diving, under water swimming, deep underwater, partly underwater, swimming underwater, bottom of ocean, underwater photograph, an diver is under the sea, deep under water, a diver is under the sea, scuba mask"
3202078350578364109.mp4.fdash-862458908721872ad,"a man in a boat on the water, smooth eric zener cam de leon, floathing underwater in a lake, feet in water, floating on the ocean, treading above calm water, canoe, half face in the water, floating under water, floating in the ocean, legs taking your pov, treading on calm water, paddle of water"
3006209187686366218.jpg,"a man and woman sitting on the back of a boat, with a male pirate partner, photo of the middle of the ocean, looking out at a pink ocean, middle of the ocean, looking at the ocean, looking at us from a porthole, on a yacht at sea, relaxing on a yacht at sea, on a boat, looking out at the ocean"
3308806617754009991_3308806581204914298.jpg,"a woman sitting on the steps of a building, stairway, outdoor staircase, large staircase, staircases, steps, 1 staircase, staircase, steps leading down, sitting on temple stairs, wooden stairs, stairways, 400 steps, walking down a marble stairwell, stairway to heaven, stairs, barefoot in sandals, small steps leading down, stone stairway"
3142535083188891529.mp4.fdash-592465772772028ad,"a lighthouse on the coast at sunset, sunset kanagawa prefecture, farol da barra, japan shonan enoshima, okinawa japan, bold lighthouse in horizon, lighthouse, by Kume Keiichiro, sunrise background, by Jesper Knudsen, light house, by Takahashi Yuichi, by Johan Lundbye, sunset background, hdr ambient background, hdr photograph"
3235430604878588923_3235430594014935209.jpg,"a starfish swims in the ocean with a manta, starfish pose, with big starfish, standing under the sea, starfish, photo of the middle of the ocean, underwater view, emma watson as sea mermaid, google point of view, an astronaut is under the sea, pov underwater, clear seas, fish eye view, under the sea, floating in the ocean, underwater photograph"
3349061939927275259_3349061883372643731.jpg,"two girls jumping off a dock into the ocean, rainbow clothes, ben watts, women full body, colors of jamaica, dancing on a tropical beach, full body photgraph, tropicalism, pose(arms up + happy), jamaica, pointe poses, three women, travel and adventure, inspired by Robert Macaulay Stevenson, rule of threes"
3300823991957612375_3300823983057445352.jpg,"a bird with its wings spread out in the water, flamingo, flamboyant, the flamingo cafe, surrealistic bird, a surrealistic bird, colorful bird with a long, pteranadon styling, fancily decorated flamboyant, professional photoshop artwork, colorful plumage, corel paintshop pro, with real wings, pranckevicius"
top10destinos ocupacion hotelera.ods,"two people holding glasses of wine on a beach, colorful coctail, lava flows, cheers, people drink cocktails, drinking cocktail, drinks, ocean spray, berry juice, sparkling spirits, alcohol with blue delirium skies, bloody ocean, chianti molotov cocktails, shades of pink and blue, by Alison Geissler, cold drinks"
3256223559129918381.mp4.fdash-1085476195980928ad,"a woman standing in front of a mural, colorful mural on walls, pink cowboy hat, wall mural, wearing a straw hat and overalls, by Dave Arredondo, mural art, art wall, muralism, wall with colorful graffiti, painted on a giant wall, in a lisa frank art style, artist maena, alex yanes and lisa frank"
3342632464944218896.jpg,"a scuba diver swims over a turtle, great leviathan turtle, sea turtles, an diver is under the sea, scuba diving, a diver is under the sea, underwater with coral and fish, tropical sea creatures, undersea environment, mitch mcconnell as a turtle, underwater world, great barrier reef, marine animal, underwater life, focus on giant tortoise, coral reefs"
3187690018666988365.mp4.fdash-270250085823460ad,"a woman standing on a balcony overlooking the ocean, girl looking at the ocean waves, panoramic centered view of girl, panoramic view of girl, 360 degree view, pose(arms up + happy), 3 6 0 picture, aruba, overlooking the ocean, wide angle full body, the ocean in the background, looking out at the ocean, ocean in the background"
3218093481959727885.mp4.fdash-828064599319499ad,"a woman laying on a boat in the ocean, relaxing on the beach at sunset, gorgeous romantic sunset, golden hour in boracay, jamaica, relaxing on a yacht at sea, sunset mood, with sunset, sunset in background, at a beautiful sunset, warm sundown, sunset view, sun sunset, the most beautiful sunset, watching the sunset, beautiful sunset, sun setting"
3297967703699684953_3297967672862975221.jpg,"two people standing on top of a mountain, light house, lighthouse, bold lighthouse in horizon, reunion island, farol da barra, aruba, bahamas, by Seuss Dr, one point light, inspired by Robert Macaulay Stevenson, lighthouse in the desert, light cone, reunion island landscape, tourists in background, three point light, lookout tower, a ship on a deserted island"
3331701480203983279_3331701472956245046.jpg,"a woman in a white dress is cooking food on a stone, she is dressed in shaman clothes, ayahuasca ceremony, casting nature magic, goddess of nature, ritual in a forest, nature goddess, queen of nature, druid goddess, goddess of the forest, forest ritual, the goddess of fertility, sacred feminine, beautiful young female shaman"
3305899457034816607_3305899436474201667.jpg,"a woman standing in the water at sunset, silhouette over sunset, sunburst behind woman, woman silhouette, silhouette, silhouetted, clear silhouette, girl watching sunset, sun behind her, strong silhouette, silhoutte, sunset halo behind her head, sunset and big clouds behind her, beautiful female body silhouette, human silhouette, black silhouette, siluette"
3321687498814650302_3321687442300241269.jpg,"a scuba diver with a large group of stings, underwater with coral and fish, corals are gemstones, undersea environment, coral reefs, colorful coral reef, humans hide in the underwater, beautiful colorful corals, covered in coral and barnacles, bubbly underwater scenery, coral sea bottom, sea sponges, underwater environment, partly underwater, side profile in underwater"
3086721750562013188_3086721736276483183.jpg,"a woman walking into a pink building with a sign that says tequila, south beach colors, the walls are pink, pink door, tlaquepaque, standing in a cantina, tall entry, isabela moner, mexico, colorful backdrop, downtown mexico, pink background, colorful photo, wearing sombrero, sombrero, pink and teal color palette, miami beach"
3173734545051859500.jpg,"flamingos in the water, flamingoes, flamingos, flamingo, the flamingo cafe, tropical birds, colorful birds, birds of paradise, lush wildlife, colorful caparisons, portrait of a pink gang, pinks, shades of pink, vibrant chromatic colors, peaceful looking animals, very nice pastel colors, beautiful lush colors, florida, wildlife photography canon, with great birds"
