image,prompt
3234035696782537221.jpg,"the ceiling of the church of the immaculate mary, painting on the ceiling, by David Alfaro Siqueiros, murals, symbolic mural, 3 6 0 picture, mexican muralism ) ravi supa, mural art, ultradetailed mural, sky mural on the room ceiling, muralism, 3 d ar vr art, by José Clemente Orozco, mural"
3363122056737883745_3363122045371308291.jpg,"a large aquarium with many fish in it, okinawa churaumi aquarium, a huge glass tank, giant aquarium in natural cave, aquarium, big aquarium, aisles of aquariums, 3 6 0 projection, discovery zone, background is a low light museum, fish shoal, panoramic anamorphic, fish tank, 360 degree view, in the zoo exhibit"
3389738637712661748_3389738618913711009.jpg,"a colorful sculpture in the middle of a park, made out of legos, artwork of a hong kong street, shenzhen, made of lego, outdoor art installation, mexico city, polygonal iron steel walls, colorful tiled architecture, cubic blocks, robot art cracking the road, by Weiwei, lego city, lego style, downtown mexico, by Ai Weiwei"
3309981494187324032.mp4,"a group of chocolate covered skulls with colorful decorations, celebrating day of the dead, el dia los muertos, dia de los muertos. 8 k, day of all the dead, ( el dia los muertos ), ( ( dia de los muertos ) ), el dia los muertos!, dia de los muertos, (dia de los muertos)"
3377691766469922874.jpg,"a city with lots of lights and buildings, downtown mexico, mexico city, beatiful lights, guanajuato, parade setting, christmas lights, miles df, local illumination, city led lights, the lights are on, colorful lights, beautiful lights, tlaquepaque, dia de los muertos, beautiful colorful lights, el dia los muertos, mexico"
3215981306893385551_3215981301742803909.jpg,"a view of a building through an archway, tlaquepaque, archways, guanajuato, mexico city, steel archways, downtown mexico, jerez, dry archways, there are archways, passages, with archways, tall arched stone doorways, adjacent hallways, crenellated balconies, giant majestic archways"
3226830381834514247_3226830377581459601.jpg,"a large room with a mural on the floor, by David Alfaro Siqueiros, google arts and cultures, 3 d ar vr art, equirectangular, art station 3 d, bathing inside the tar pit, museum background, in the art style of quetzecoatl, 3 d image, museum exposition, art with ai, venice biennale's golden lion"
3357346867778293335_3357346856470368514.jpg,"a street sign is posted on the side of a highway, subway station, monorail station, overpass, underground metro, mrt, art - station, art-station, bus station, station, miles df, bus stop, foto realista, tilt angle uhd 8 k, angular and altermodern, metro, urban environment, diagonal lines, aetstationhd"
3296430773190500037_3296430768509504044.jpg,"a tree with no leaves, vines wrap around the terrarium, hortorium, green house, archways made of lush greenery, lush vegetation in the center, filled with plants and habitats, geodesic dome, plants and jungle, swirling gardens, biodome, greenhouse, inside an alien jungle, discovery zone, floral jungle treehouse, jungle setting, plants environment"
3383227655731314333_3383227649037265874.jpg,"a mother duck and her ducklings swim in a pond, in a pond, ducks, pond scene, in a lake, aquatic plants, garden pond scene, migrant mother, a photo of a lake on a sunny day, small pond, subject= duck, within a lake, of a small village with a lake, grass and water, standing in a pond"
3379810924405848070_3379810914272342383.jpg,"a large square with a tree in front of it, mexico city, downtown mexico, ancient catedral behind her, tenochtitlan, in a city with a rich history, cathedral background, mexico, miles df, by Juan Villafuerte, monumental giant palace, by Rodolfo Escalera, white marble buildings, by Federico Uribe, cathedral in the background"
3351595338447289721_3351595328758585934.jpg,"a white bird standing on a wooden boat, scene from louisiana swamps, with a yellow beak, heron prestorn, beaks, animal kingdom, pond scene, harmony of swamp, with great birds, adult pair of twins, tropical birds, ducks, the macho duck, placid, gooses, long thick shiny gold beak, yellow beak, bayou"
3366509417794597645_3366509411385698171.jpg,"a room with a lot of statues on display, museum diffuse lighting, some marble statues can be seen, museum lighting, classical antiquities on display, marble sculptures, museum sculpture, marble statues, gallery lighting, museum setting, museum of art, museum light, inside a museum, photo courtesy museum of art, painted marble sculptures, brilliant museum sculpture, many stone statues"
3337546474387646299_3337546457090202908.jpg,"a large yellow building, studio ghibili, by Giorgio Morandi, the hard and strong buildings, large cornicione, bio factory, mill, inspired by Werner Andermatt, by Francesco Bonsignori, studio ghibi, italian renaissance architecture, mills, ethiopian, florentine school, strong grain, concrete building, warehouse, tall factory, single building"
3353462503927981759_3353462490271370808.jpg,"a tree with purple flowers, purple flower trees, mexico city, tlaquepaque, downtown mexico, long violet and green trees, purple trees, parks and public space, cities flourishing, the city is full of green plants, spring season city, sweet acacia trees, purple and green colors, purple bridges with leggins, purple future city"
3276133920629093589_3276133909279428270.jpg,"a lake with a house in the background, tlaquepaque, parks and lakes, in a park and next to a lake, parks and public space, mexico city, royal palace near the lake, pyramid surrounded with greenery, city park, park background, royal green and nature light, photo taken with ektachrome, a photo of a lake on a sunny day"
3333741637543856404.jpg,"a poster for the show with a pink and green background, portrait of lucha libre dj, dance music show, brown and magenta color scheme, lucha libre, dj set, brown and pink color scheme, syntwave, poster template on canva, maroon mist, music show, maroon and white, dj rave party, “house music rave with dancers, plan, beats"
3387382650544206331_3387382639353737993.jpg,"a dinosaur walking through a pond filled with water, dinosaur wooden statue, meteor impact behind a dinosaur, tyrannosarus rex, tar pits, spinosaurus, tyrannosaurus, trex dinosaur, sauroform hybrid, carnivore dinosaur, monstrous animal statues, at the time of dinosaurs, tyrannosaurus rex, jurassic image, restoration, prehistoric fantasy, speculative biology"
3390503945878500352_3390503938664406779.jpg,"a mural on the side of a building, mexican muralism ) ravi supa, by David Alfaro Siqueiros, inspired by Diego Rivera, by Diego Rivera, muralism, in the art style of quetzecoatl, murals, diego rivera in ukiyo-e style, wall mural, tlaquepaque, colorful mural on walls"
3278987661618284884_3278987650629288771.jpg,"a sculpture of a woman sitting on a rock, christian art, michelangelo sculpture, by Michelangelo Buonarroti, by Michelangelo Buonarotti, by Petrus Christus, masterwork sculpture, realistic 8k bernini sculpture, by Michelangelo, inspired by Gian Lorenzo Bernini, sculpture made of wood, inspired by Michelangelo Buonarroti, marsterpiece, catholic religious art"
3357346867778293335_3357346856453685020.jpg,"a poster for the event with a man holding a globe, lucha libre, full poster, promotional poster, in the art style of quetzecoatl, mexico city, tenochtitlan, promo poster, wrestling, graphic design contest winner, portrait of lucha libre dj, wwe, promotional render, mexico, kashin, hypermaximalism, epic wrestling combat"
3377975581965770015_3377975573811879534.jpg,"a long corridor with a red floor and a black fence, pritzker architecture prize, global illumination hdri, infinitely long corridors, ray tracing global illumination, raytracing : :, ray-tracing, ray - tracing, path tracing, tlaquepaque, ray - tracing radiosity, lighting path traced, directional path tracing, rtx ray tracing"
3384637638113041927.jpg,"a baseball game is being played at a stadium, baseball stadium, baseball, kumamoto, stadium setting, gunma prefecture, sangyeob park, stadium landscape, the stadium has a full crowd, taiwan, def of field, crowded stands, by Hideyuki Kikuchi, wide angle”, fanbox, reds, batleground"
3357346867778293335_3357346856227160599.jpg,"a bird is sitting in a bird feeder, tropical birds, in the zoo exhibit, toucan, 6 toucan beaks, in a nest, bird\'s eye view, tropical bird feathers, beware the jubjub bird, birds of paradise, insects and birds, nest is made of sticks, pet bird, rare bird in the jungle"
3317438500225621015_3317438490603759229.jpg,"a woman standing behind a table with a variety of food, vendors, tlaquepaque, crafts and souvenirs, ue marketplace, macuahuitl, street vendors, colored market stand, celebrating day of the dead, marketplace, market setting, traders, gourmet and crafts, farmer's market setting, presenting wares, trading illegal goods"
3379810924405848070_3379810914482210056.jpg,"a lake with a clear blue sky, a photo of a lake on a sunny day, wide angle shot 4 k hdr, panoramic photography, ultra wide lens picture, 4k wide lenses photograph, 3 6 0 picture, ultra wide angle lens, ultra - wide view, ultra wide angle view, parks and lakes, ultra wide shot, beautiful panoramic imagery"
3215981306893385551_3215981301784894955.jpg,"a crowd of people walking around a plaza, sunken square, city square, in a city square, bangkok townsquare, urban plaza, parks and public space, bustling with people, center spotlight, glowing epicentre, zaragoza gilberto soren, public space, town square, in a square, colored spotlights, crowded square, covered outdoor stage, plaza"
3387382650544206331_3387382639471281197.jpg,"a courtyard with tables and umbrellas in the middle of the courtyard, tlaquepaque, guanajuato, patio, school courtyard, cobblestone floors, quito school, museum background, a wide open courtyard in an epic, courtyard, mexico city, the hard and strong buildings, royal palace interior, low light museum, royal palace"
3384820194991592259_3384820165211941082.jpg,"a large building with a tower and a flag on top, the grand temple of flowers, the empress’ swirling gardens, the flower tower, parks and gardens, 3 6 0 picture, ornate palace made of green, formal gardens, ultra wide angle, ultra wide angle view, google point of view, 360 degree view, a palace with a thousand long"
3292071352016821991_3292071342420053536.jpg,"a couple of people standing next to a fence, tlaquepaque, naive art, inspired by Louis Glackens, inspired by William Glackens, children's artwork, art stand, mexican folk art, van gogh and monet, artststion, art foreground : eloy morales, downtown mexico, children painting, artemixel, impressionist artists"
3379456843482041963_3379456834548156055.jpg,"a counter with a bunch of spices and spices, local foods, celebration of coffee products, small medium and large elements, black and brown colors, copper oxide and rust materials, tlaquepaque, various sizes, amongst coffee beans and flowers, various refining methods, coffee beans, mate colors, breakfast at las pozas, mortar and pestle, soil"
3378327350893875818.jpg,"a statue of a man on a horse in front of a building, alebrijes aesthetic, ( el dia los muertos ), ( ( dia de los muertos ) ), el dia los muertos, ( dia de los muertos ), (dia de los muertos), dia de los muertos, anatomically correct equine"
3371512906930252308_3371512886655035985.jpg,"a man standing on top of a stone structure, tenochtitlan, ancient pyramid, pyramid, pyramid portal, maya temples, pyramid surrounded with greenery, ancient megastructure pyramid, by Rufino Tamayo, lost world pyramid, sacrificial altar, yutja, giant aztec spaceship, mayan, tikal temple iv, sculpture of moloch, giant tomb structures"
3226091644162235546_3226091638063890334.jpg,"the poster for the event of the latin cultural festival in mexico, mexico, mexico city, travel ad, chiaoscuro, diego 5, guanajuato, tlaquepaque, downtown mexico, vibrant tourism poster, 5 dark tone colors, foto realista, 5 colors, cinemática, 5 - channel, 5, museum background"
3358097131061678528_3358097126624320761.jpg,"a yellow and white train car, trams, street tram, tram, trams ) ) ), the city of lisbon, carriage, overhead wires, san francisco, gondolas, in a city with a rich history, # e 5 3 7 1 b, lisbon, the raining city of lisbon, inside the train, sf, prototype car, mechanized transport"
3270003801745952539.jpg,"a bunch of plants with signs on them, herbs and flowers, lots of jars and boxes of herbs, herbs, dried herbs, the city is full of green plants, botanical herbarium, plants allover, green plants, fragrant plants, many plants, herbs hanging, so many plants, greenery growing, lots of plants, plants growing, natural mini gardens"
3352297509466733289_3352297502068154459.jpg,"a large stone building, brutalist aztec architecture, by David Alfaro Siqueiros, mexico city, monumental giant palace, tenochtitlan, museum background, by Rufino Tamayo, guanajuato, museum of modern art, monumental structures, museum exposition, dark building, low light museum, inspired by David Alfaro Siqueiros"
3361519876155155585_3361519868362098084.jpg,"a walkway in the middle of a park, lush vegetation in the center, walking through a lush forest, green spaces, green alley, green jungle, environment, botanical garden, standing in a botanical garden, walking through a lush jungle, parks and gardens, mexico city, a beautiful pathway in a forest, park background, walking at the garden, exterior botanical garden"
3380150370952096727_3380150357681331594.jpg,"a large building with a clock on the top of it, italian renaissance architecture, neoclassical architecture, 1910s architecture, white marble buildings, the hard and strong buildings, classical architecture, neo classical architecture, detailed classical architecture, government archive, pink marble building, art deco buildings, buildings photorealism, multistory building, art deco office buildings"
3348233919340222001_3348233908242272280.jpg,"a person sitting on a rock looking out over the city, overlooking a valley with trees, above a forest, lush forest in background, arrendajo in avila pinewood, forest on background, forest in the background, forest in background, mountain forest in background, looking down at the valley, portugal, lush forest in valley below, deep forest on background"
3387764707291271775_3387764695035414147.jpg,"a building with a sign on the front, art house, tlaquepaque, mission arts environment, low light museum, museum, white map library, museum setting, office/thrift store/social hall, barbizon school, museum archive, contemporary art gallery, artsationhq, bill lowe gallery, art gallery, old library, arthouse cinema"
3363873004247473095_3363872993409466419.jpg,"a large room with a large painting on the wall, set inside of parking garage, sitting under bridge, in an underground parking garage, under bridge, in a liminal underground garden, plants environment, urban jungle plants, monorail station, eichler home, plants and patio, skybridges, large potted plant, concrete pillars, concrete balcony"
3372570440520340979.mp4,"a blue water tank next to a brick wall, diseno limpio de facil lectura, watertank, oxygen tank, water particules, propane tanks, water reservoir, laquer and steel, aquasixio, hiper detailed, sharing an oxygen tank, \'emulador\', water to waste, low pressure system, waterfals, csp"
3371111771840617593_3371111766656360538.jpg,"a large white building, modern glass building, white concrete floor, mirror and glass surfaces, un restaurant avec une terrasse, glass and metal : : peugot onyx, modern art museum, glass walls, transparent glass surfaces, angular dynamic white rock floor, calarts, museum of modern art, nationalgalleryofart, clear glass wall, large glass windows"
3385205024079834141_3385205009508804288.jpg,"a group of people in costumes and masks, la catrina, ( ( dia de los muertos ) ), el dia los muertos, ( dia de los muertos ), (dia de los muertos), ( el dia los muertos ), dia de los muertos, dia de los muertos. 8 k, celebrating day of the dead"
3390330997997589594_3390330991068783838.jpg,"a yellow building with a blue and yellow sign, foto realista, workshop background, portal, tlaquepaque, epic 3 d oxaguian, masqua, cinemática, omar ortiz, patio, intrigante, octan, palace background, quetzal, heraldo ortega, inspired by Oscar Rodríguez Naranjo"
3390330997997589594_3390330226900149877.mp4,"a yuse in the woods with a large yuse, geodesic dome, hobbit monastery on hawaii, geodesic domes, green house, geodesic building, filled with plants and habitats, tent architecture, biodome, earthship, huge greenhouse, beachwood treehouse, the battle for the treehouse, tribal yurta, by Buckminster Fuller"
3358798260774970649_3358798252075947992.jpg,"a statue of a man riding a horse in front of a building, la catrina, mexican folklore, el dia los muertos, ( el dia los muertos ), dia de los muertos, ( ( dia de los muertos ) ), alebrijes aesthetic, ( dia de los muertos ), (dia de los muertos)"
3225411098617085886_3225411091126197537.jpg,"people walking through the trees in the park, food stalls, temple fair, some stalls, mexico city, festive atmosphere, santa's workshop, nightmare in the park, crafts and souvenirs, food stall, with street food stalls, tlaquepaque, hartper's bazaar, an outdoor festival stage, makeshift houses, parks and public space, celebration of coffee products"
3386684808100387861_3386684770754327086.jpg,"a white bird standing on the edge of a lake, japanese crane bird in center, a photo of a lake on a sunny day, in a park and next to a lake, park background, parks and lakes, lake kawaguchi, within a lake, sunny day with clear sky, guardian of the holy lake, zoo photography, lagoon, parks and gardens"
3368175750541788512.mp4,"a large building with a staircase, museum of art, museum, museum of modern art, low light museum, museum background, art museum, mexico city, museum setting, museum exposition, modern art museum, neoclassical architecture, by Emilio Grau Sala, art nuevo, victo nga, museum light, private academy entrance, in the argentine congress, ornate architecture"
3379810924405848070_3379810914482251550.jpg,"a large room with paintings on the walls, bill lowe gallery, william blake art exhibit, gallery lighting, gallery setting, contemporary art gallery, art gallery, white gallery, gallery, in a gallery setting, trending on artlist, art gallery quality, wooden walls with framed art, by Jim Dine, art exhibition, national art school mfa, curated collection, dan flavin"
3228109219889043510_3228109214503467129.jpg,"a room with a bed, desk and chair, inside gothic doll manor bedroom, 1 9 2 0 s room, an estate agent listing photo, victorian room, secret room upstairs, in a dusty victorian home, other bedrooms can be seen, gothic mansion room, interior of a victorian house, an escape room in a small, room of a dark mansion"
top10destinos ocupacion hotelera.ods,"a large aquarium filled with fish and other fish, a huge glass tank, giant aquarium in natural cave, fish shoal, ( ( ( aquarium bed ) ) ) ), aisles of aquariums, see fishes swimming, reflections on a glass table, sink ( ( ( fish tank ) ) ) ) ), fishes swimming, fishes floating in bedroom, school of fish, big aquarium"
3257321176878438395_3257321162785672262.jpg,"a large building with a statue on the front, museum of art, museum background, quito school, museum of modern art, art museum, modern art museum, museum, museum art, nationalgalleryofart, royal palace, museum curator, museum setting, low light museum, mexico city, monumental giant palace, art nuevo, museum archive, museum picture, museum exposition"
3387382650544206331_3387382639353807708.jpg,"a woman and a man standing behind a table with a bunch of flowers, mission arts environment, artststion, art stand, community celebration, exhibition display, caricaturist, nation geographic style, crafts and souvenirs, crafts and more, artsation contest winner, celebrating day of the dead, vendors, temple fair, city of armenia quindio"
3387764707291271775_3387764694800470108.jpg,"a tree in front of a house, tlaquepaque, ancient catedral behind her, school courtyard, patio, courtyard, remedios varo uranga, guanajuato, royal palace near the lake, museum background, royal palace, monastery, old buildings, ancient buildings, colonial house in background, tenochtitlan, las pozas, backyard"
3370912791935769888_3370912785384177674.jpg,"a rooftop with tables and chairs, un restaurant avec une terrasse, in future airport rooftop, cafe tables, outdoors mesa setting, beautiful terrace, at future neon light rooftop, mexico city, roof background, roof garden, tables and chairs, at the terrace, chairs and tables, on rooftop, outdoor design, city rooftop, on a rooftop"
3371111771840617593_3371111766656307993.jpg,"a large empty stadium with a lot of seats, wrestling ring, boxing ring, exhibition hall lighting, colored spotlights, ring lit, neon lighting and spotlights, vast empty hall, center spotlight, standing in an arena, in an arena, in an arena in movie dune-2021, wrestling, chains hanging from ceiling, arena background, strong spotlights"
3389738637712661748_3389738618896883101.jpg,"two women standing behind a table with a tablecloth, vendors, tlaquepaque, some stalls, colored market stand, marketplace, bolivian cholitas, market setting, crafts and souvenirs, macuahuitl, market, crafts and more, market stalls, art stand, made of candy and lollypops, street market, ue marketplace"
3353462503927981759_3353462490715996236.jpg,"a woman holding a box of jewelry, louise dalh - wolfe, wearing shipibo tattoos, sandra chevrier : : portrait, organic ink, katherine lam, jewelry made of bones, winning artwork, multi-layered artworks, mcbess, intricate ritualistic tattoos, award-winning art, award - winning art, featured on artstattion, artistic tribal patterns"
3248619281817188012_3248619277094315472.jpg,"a poster for the event of the latin latins, travel ad, vibrant tourism poster, mexico city, mexico, downtown mexico, guanajuato, tlaquepaque, travel poster, travel guide, tourism, travel, vivide colors, foto realista, las pozas, three colors, epic 3 d oxaguian, 3 colors, 3dcg"
3326853023128840918_3326853013968391137.jpg,"a sunset view of a lake with boats in the water, sunset kanagawa prefecture, lake filed with molten gold, lake kawaguchi, sunrise, sunrise background, river delta, sun rises between two mountains, at sunrise in springtime, sunset warm spring, sunraise, ( eos 5 ds r, (eos 5ds r, a photo of a lake on a sunny day"
3358798260774970649_3358798252076104442.jpg,"a wooden sign with some plants growing on it, crown of thorns, artur bordalo, bordalo, made of flowers and leaves, inspired by Jeremy Geddes, made of fruit and flowers, ecological art, made of flowers and fruit, crucifixion, roots and thorns, dead plants and flowers, vines and thorns, rusted metal and sunflowers"
3359498199541624860_3359498187403290396.jpg,"a large field of cactus plants, beautiful vistas with cacti, flora-lush-crater, mountains surrounding, volcanoes in the background, with a volcano in the background, arid mountains and palm forest, samburu, pyramid surrounded with greenery, volcano in background, mexican desert, two mountains in background, lush green cactus, cactus and flowers, cactus adjacent"
3215981306893385551_3215981301759476119.jpg,"a kayaker paddles down the river in the middle of the city, swamp forest, small canoes, cypress trees, waterways, backwater bayou, tall cypress trees, flooded swamp, canals, canal, river delta, wide angle river, gondolas, mangrove swamp, filled with plants and habitats, overgrown with aquatic plants, inspired by Ralph Burke Tyree"
3275247550929920248_3275247546056237547.jpg,"a group of people standing around a fence, el dia los muertos, dia de los muertos, puerto rico, (dia de los muertos), ( dia de los muertos ), ( ( dia de los muertos ) ), dia de muertos, el dia los muertos!, ( el dia los muertos ), dia de los muertos!!"
3271513599711970592.jpg,"a pond with rocks and trees in the background, parks and public space, parks and lakes, wide angle shot 4 k hdr, parks and gardens, city park, panoramic photography, pond landscape, in a city park, in a park and next to a lake, 14mm wide angle lens f8 aperture, pond, hdr photograph, mexico city, park background"
3390257635401254678.jpg,"a building with a sign that says grana venad, by Juan Villafuerte, by Francisco Zúñiga, downtown mexico, foto realista, mexico, vale encantado, ventail, inspired by Francisco Zúñiga, by Francisco de Holanda, vendors, by Jorge Velarde, vibrante colors, beautiful border"
3334719938214797473_3334719923719382795.jpg,"a mural in the museum, museum background, by David Alfaro Siqueiros, symbolic mural, tlaquepaque, remedios varo uranga, mexican muralism ) ravi supa, colorful mural on walls, fresco painting, inspired by Diego Rivera, murals, muralism, by David LaChapelle, wall mural, museum picture, museum painting"
3368897586410484209_3368897562460921994.jpg,"a yellow building with a palm tree in front, quito school, neo-andean architecture, neo - andean architecture, colombia, colonial style, city of armenia quindio, neoclassical architecture, golden pillars, yellow awning, cuban setting, red - yellow - blue building, royal palace, colonial house in background, colonial, guanajuato"
