image,prompt
2501673590932752337.jpg,"a bench sits on the side of a river, wide greenways, trees bent over the river, hiking trail, parks and lakes, trees bent over river, foot path, large path, in a park and next to a lake, walkway, a beautiful pathway in a forest, two crutches near bench, with trees and rivers, walking at the park, jc park"
3160949047388444773.jpg,"a tall building with a lot of windows, tall obsidian architecture, futuristic tower, colossal tower, futuristic skyscraper, vertical architecture, tall building, futuristic sao paulo, photoralistic rendering, tall skyscraper, concept image, gothic-futurist architecture, sao paulo in the year 2 0 7 0, tall structures, rendering of checkmate, futuristic building"
2481165356614707253.jpg,"the city lights of cape town at night, mexico city, guanajuato, downtown mexico, city at night, city lights on the horizon, city twilight landscape, vibrant city lights, city lights, night city in the background, vista of a city at sunset, by Rodolfo Escalera, tenochtitlan, mexico, night - time city background"
2961188739733101580.jpg,"a green background with the words ' jonad dejeo ', outdoors mesa setting, mesa, masqua, canva, black mesa, mega details, james webb, metaverses, mascular, on a canva, niea 7, live at lollapalooza, medium details, by Josefina Tanganelli Plana, by Milton Menasco, mate colors"
3015567756229389330.jpg,"a woman standing next to a gis, giraffes, sofie the giraffe, giraffe army, savana background, giraffe, bushveld background, animal world, park background, a beautiful woman with long, very tall and slender, the jungle at the background, giraffe standing on the rooftop, standing posture, very beautiful long slim legs, photo of slim girl, wildlife preservation"
3161918963336261123_3161918955560002255.jpg,"a river with rocks and trees in the background, zhangjiajie national forest park, gunma prefecture, zhangjiajie, wide angle river, chiba prefecture, aomori japan, karst landscape, karst landscape ; wide shot, korean countryside, mountains and rivers, of a river, winding rivers, green waters, gongbi"
2696649446563575829.jpg,"la boca, la boca, la boca, la boca, la boca, la boca, la boca,, plaza, capital plaza, c1970, 1 9 7 0, 1970, 1970s, 1 9 7 0 s, 1971, urban plaza, 1960s, 1 9 6 0 s"
2603908624175051791_2603908619502538707.jpg,"a view of a city with a mountain in the background, mexico city, mountains and sunset!!, mount doom, sun rises between two mountains, by Rodolfo Escalera, mexico, giant sun, a mountain look like a women, the sun is setting, volcano background, sun sunset, golden sunset, volcano in background, a yellow sun shining down, active volcano"
2956059747225803782.jpg,"a person holding a glass of coffee, cold brew coffee ), ice coffee, iced latte, a pint of beer sitting on a bar, cold beer, cold drinks, tall iced tea glass, bar, holding a large glass of beer, one ice cube, holding the pint of ale, whiskey glass with ice cubes, holding a beer, molecular gastronomy, beer advertisement"
2882165567650542792.jpg,"a view of the city from a high rise, red sky, mountains and colorful sunset!!, blood red colored sky, mountains and sunset!!, red skies, blood red sky, red sunset, red sky background, crimson clouds, sunset panorama, beautiful and spectacular dusk, red glow in sky, mexico city, fire in the sky, spectacular sunset, red hues"
3162669884545877649_3162669878178778080.jpg,"a person sitting in the cockpit of a plane, helicopter view, flying over a city, soaring above a dense city, flying in the air over city, mexico city, above city, cockpit view, bird - eye view, birds - eye view, sky - high view, bird eye view, bird's eye view, airborne view"
2817368772425456425.jpg,"a couple of swans swim in the flooded river in the city of new york, new york, on nov 11, 2018, trees bent over the river, trees bent over river, ducks, rippling trees, parks and lakes, cypress trees, birds and trees, autumn tranquility, willow trees, photo taken with ektachrome, floating trees"
2501180948637582266.jpg,"a group of people standing around a tree, in avila pinewood, natural botanical gardens, arrendajo in avila pinewood, in front of a forest background, one giant oak, coban, nature show, standing on a forest, walking upright in a forest, parks and monuments, forest environment, ancient forest like fanal forest, touching tree in a forest"
2953910252056014467.jpg,"a street scene with a clock and a building, downtown mexico, bangkok townsquare, guanajuato, hdr photograph, in a city with a rich history, glowing epicentre, city street view background, mexico city, city quality lighting, in city street at night, hdr photography, the hard and strong buildings, tlaquepaque"
3161918963336261123_3161918955568416451.jpg,"a bridge with a car driving on it, santiago calatrava, metallic bridge, by Rodolfo Escalera, elegant bridges between towers, curved bridge, calatrava, highway and sunset!!, overpass, by Oswaldo Guayasamín, tall bridge with city on top, freeway, by Diego Velázquez, miles df, ramps"
3160950307245010919.mp4,"a tall building with a sky background, tall obsidian architecture, cinematic architectural scale, the building is a skyscraper, tall building, modern glass building, sleek glass buildings, glass reflections on top, skyscraper, thunder clouds modernism, aerial photograph of skyscraper, megatall building, cinematic view from lower angle, metallic architecture, vertical architecture, large glass ceilings"
2952997751718831495.jpg,"a bridge with lights reflecting in the water, beautiful colorful lights, the river is full of lights, beautiful glowing lights, city light reflections, colorful lights, glowing reflections, vibrant lights, 1 glowing bridge crossing river, distant mountains lights photo, captivating glowing lights, beautiful lights, vibrant city lights, distant vibrant magical lights, night lights, reflection of led lights, magical lights"
2951001474524889694.mp4,"the sun sets over the mountains in yangshu, china, sun rises between two mountains, large twin sunset, mountains and sunset!!, two suns are in the sky, floating mountains, monumental mountains, mountain sunrise, “ aerial view of a mountain, mountains and colorful sunset!!, two mountains in background, grand majestic mountains, two suns, volumetrics"
2884718765452363660.jpg,"a group of people standing in front of a car, 1950s family, caravan, 1 9 5 0, 1950, 1 9 4 0 picture, 1948, 1951, 1952, 1947, 1 9 4 7, 1 9 5 0 s, 1950s"
2924251784890154696.jpg,"a person standing on a mountain top at sunset, a wanderer on a mountain, girl standing on mountain, mountain sunrise, girl walking on mountain, wanderer above the sea of fog, silhouette of man, mountains and sunset!!, dojo on a mountain, during sunrise, epic sunrise, sun rises between two mountains, beautiful sunrise, girl watching sunset, sunburst behind woman"
2481542782620338690.jpg,"the stadium at night, epic lighting from above, dramatic lighting from above, soccer stadium, ambient lighting from top, spotlight from above, led floodlights, photo taken from above, dramatic stadium lighting, aerial view from above, aerial shot from the drone, very beautiful!! aerial shot, seen from straight above, overhead view, lit from above, aerial shot, high aerial shot"
2952441811990975990.mp4,"a plate of taco taco taco taco taco taco taco taco taco taco taco taco taco ta ta ta, tacos, taco, taco bell, getting his tacos and drink), daily specials, small medium and large elements, tjalf sparnaay, cinemática, food pov, restaurant menu photo, mexican, rule of three, award winning food photo, mouthwatering"
3160956417795517136.jpg,"a street filled with people walking around, tlaquepaque, guanajuato, downtown mexico, colored market stand, bustling with people, crafts and souvenirs, mexico, las pozas, street vendors, in a city with a rich history, vivide colors, storefronts, busy market, alebrijes aesthetic, palermo city street, street market"
3161259229019820419.mp4,"a graffiti wall with a bear and a dog, bordalo, ape, symbolic mural, street art:2 masterpiece, graffiti, thailand art, modern street art, mural, urban graffiti, mural art, streetart, street art : 4 masterpiece, street art:4 masterpiece, king kong, bangkok, by Michalis Oikonomou, urban art, style of banksy"
3049002046720297501.jpg,"a person walking down a path with flags, mexico, flags, beautiful border, mexico city, guanajuato, downtown mexico, a monumental, flag, azctec warrior, by Rodolfo Escalera, tall metal towers, foto realista, mexican, mexican folklore, by Juan Villafuerte, monumental, macuahuitl, guapo"
2511861698416385554.jpg,"a tacoa tacoa tacoa tacoa tacoa tacoa tacoa tacoa tacoa ta tacoa, tacos, taco, extra pickles and onions, pulled pork sandwich, extra onions and ketchup, covered in organic flesh meat, wet shredded red meat, devouring, taco bell, central pork, mouthwatering, pork meat, cross section, craving, pork"
2696648436768148126_2696648433177948693.jpg,"a woman holding a paper cone with a rainbow logo, holding up a pizza, superflat pop, holding pizza, superhero cape, colorful umbrella, blue cape, holding a large pizza!!!, superflat art, blue waffle cone, superflat, azure cape, high quality paper, ice cream cone, scutoid, calzone zone, long blue cape, technicolor!!!"
2511836750486648378.mp4,"a woman sitting at a table in a courtyard, breakfast at las pozas, tlaquepaque, in a sidewalk cafe, pleasant cozy atmosphere, sitting alone in a cafe, downtown mexico, las pozas, green alleys, patio, small hipster coffee shop, cozy and peaceful atmosphere, comfortable atmosphere, alleys, green terrace, guanajuato"
2688574203546680391.jpg,"a city at night with a bridge and buildings, mexico city, gateway to futurisma, gateway, taiwan, by Rodolfo Escalera, guanajuato, downtown mexico, by Juan Villafuerte, magical portal gateway, archway, huge gate, long exposure outside the city, lion's gate, manila, nagasaki, cam de leon"
2924255207953926678.jpg,"a man standing on top of a mountain with a red jacket, volcano fog, dojo on a mountain, colossal titan, villain wearing a red oni mask, puerto rican super hero, cloud jumper, walking above the clouds and fog, as the colossal titan, danhausen, at a volcano, technoviking male with no shirt, upon the clouds, enormous chrome man"
2514774358606893514.jpg,"a view of a mountain range with a highway sign, downtown mexico, monumental mountains, mountain in the background, mountains and a huge old city, mountain background, mexico, mountains on the background, two mountains in background, mountain in background, mountains in a background, mountains in the background, mountains in background, large mountains in back, background mountains, beautiful mountains behind"
2881054250902806189.jpg,"a woman walking through a colorful archway at night, vollumetric lighting, volummetric light, colorful neon lighting, in lighting of blade runner 2049, 3 d geometric neon shapes, neon geometry, dramatic neon lighting, cyber neon lightings, geometric backdrop; led, colorful neon lights, neon lighting medium full shot, neon volumetric lights"
2512730625724061766.jpg,"a large christmas tree is in the middle of a parking lot, christmas tree, central tree, festive colors, okuda sam miguel, holiday season, mall background, foto realista, a beautiful tree, museum background, inspired by Chris LaBrooy, colorful trees, festive atmosphere, forbidden tree, multi-layered artworks, tree in the background, okuda, christmas"
2481563069143573394.jpg,"a water tower at dusk with a reflection, the tower tarot card, that is 1300 feet tall, space elevator, gigantic tower, taller than a skyscraper, colossal tower, tall metal towers, twisted giant tower, amusement park attractions, tall structures, spire, the dark tower, the space needle, very tall and slender"
2924255977163981661.jpg,"a group of dead trees in the water, realistic wood swamp, swamps, screenshot from the game'crysis', swamp forest, scene from louisiana swamps, mangrove trees, mangrove swamp, cypress trees, louisiana swamps, cabbage trees, swampy atmosphere, harmony of swamp, swamp landscape, mystical forest lagoon, marsh vegetation, dangerous swamp, swamp, moss and vegetation"
2741647508738267363.jpg,"a woman in black leggings and a green top is walking through the woods, girl walking in forest, girl walking in dark forest, hiking in rocky mountain, walking upright in a forest, girl walking on mountain, girl walking in a canyon, a woman walking, sunburst behind woman, aspen grove in the background, side portrait of a girl walking, walking through the trees"
2793780434389596756.jpg,"a bridge over a river, golden arches, bridge, bridges, metallic bridge, curved bridge, guanajuato, wood bridges, steel archways, by Rodolfo Escalera, fairyland bridge, archimboldo, bridge city, by Dave Arredondo, mexico, elegant bridges between towers, overpass, lan mcque, suspended bridge!"
2511553711688823877.jpg,"a hand holding two macaros with red onions, macaron, luscious patty with sesame seeds, with sparkling gems on top, thanos eating a big mac, gold flakes, gold and purple, big macs, luscious with sesame seeds, trendy food, super realistic food picture, award winning food photo, serving big macs, touch of gold leaf, red caviar instead of sand"
2696651903905819458.jpg,"a person standing in a room with a staircase, by Anish Kapoor, by Leandro Erlich, venice biennale's golden lion, inspired by Leandro Erlich, venice biennale, giant sculpture, full height sculpture, 3 d ar vr art, inside a museum, forced perspective, anamorphic illustration, glass spheres on a red cube, pritzker architecture prize"
2742498592521419098.jpg,"lightning strikes through the sky, dramatic volumetric lightning, volumetric lightning, volumetric lightening, upper volumetric lightning, atmospheric lightning, vivid cinematic lightning, beatifull lightning, dramatic lightning background, lightning storm background, dynamic lightning, thunderstorm lightning, lightning background, natural lightning, dramatic lightening, amazing lightning, dramatic lightning digital art, lightning flashes, dramatic lightning"
3160951482626805948.mp4,"a vintage photo of a city street with cars and buildings, talaat harb square cairo, old jeddah city street, cairo, a colorized photo, 1 9 5 0 s, 1950s, 1950's, 1 9 5 0's, 1950’s, 1960s, 1 9 6 0 s"
2882891363470897070.jpg,"a sunset view of the city of rio, mexico city, by Rodolfo Escalera, mountains and colorful sunset!!, orange sunset, orange sky, mountains and sunset!!, sun rises between two mountains, orange and blue sky, mexico, orange sun set, by Juan Villafuerte, city sunset, sunset panorama, rio de janeiro, spectacular sunset, downtown mexico"
2696650782776497794.jpg,"a reflection of a building in a canal, city reflection, marvellous reflection of the sky, brilliant reflections, realistic reflection, detailed reflection, clear reflection, reflection on water, city reflections, reflection on the water, reflection in water, high reflections, water reflection, reflection in the water, smooth reflections, cascading highrise, water reflection!!!!!, full of reflections"
2956059007996592092.jpg,"a man standing on top of a mountain with his arms outstretched, city background in silhouette, hero pose colorful city lighting, standing on top of a mountain, standing on mountain, with a city in the background, standing on a mountain top, looking over city, night city on the background, preaching in a fantasy city, above city, night city in the background"
2481542058935307051.jpg,"a bridge over a river with a sign on it, old wooden ship, wooden boat, whale skeleton, an ancient greek trireme, shipwreck, viking boat, alien ship wreck, sculpture made of wood, driftwood sculpture, noah's ark, by Torii Kiyomasu II, giant sculpture, monster ashore, deep ocean sculpture, sunken ship, sea serpent"
2952994517616718487.jpg,"a lake with trees and mountains in the background, downtown mexico, parks and lakes, guanajuato, tlaquepaque, by Rodolfo Escalera, city park, reflecting pool, mexico, capital plaza, mountains and lakes, central park, by Juan Villafuerte, inspired by Oscar Rodríguez Naranjo, urban plaza"
2672693571230712535.jpg,"the logo for the festival, outdoors mesa setting, picnic, forest picnic, meze audio, mesa, festival, canva, masqua, boissb - blanca. j, on a canva, music festival, mascular, summer festival night, mega details, megascans texture, build in a forest near of a lake, vectorial, geometric type"
2956820912645355769.jpg,"a view of a highway with palm trees and a bridge, downtown mexico, cam de leon, city of the jungle, by Rodolfo Escalera, by Juan Villafuerte, mexico city, mexico, outdoors tropical cityscape, urban city background, tall bridge with city on top, urban environment, panoramic photography, modern city background, city environment"
3038747834891347853.jpg,"a street with a tall building in the background, foto realista, gradient orange, orange gradient, painted tower of the moon, gradient filter, taller than a skyscraper, render in pixar, wrapped thermal background, matte painting finish, inspired by Joaquín Torres García, by Barnett Newman, gigantic tower, colossal tower, the building is a skyscraper"
2881515643233824782.jpg,"a city with mountains in the background, render corona, maya render, corona renderer, lumion rendering, lumion render, cinematic rendering, 3 d maya render, cgi render, mexico city, hdr render, rendered in lumion, maya 3 d, mattepainting, render 3 d, 4k photo gigapixel, cgi rendering"
2509752330564717722.jpg,"a person climbing in a cave, inside a gorge, cave exploration, cut into the side of a mountain, girl walking in a canyon, inside of an expansive cave, cave prison, boulder chase, descent, lost in a cave, entrance to a dark tunnel, tunnels lead to different worlds, inside a massive dark cave, inside a cave, in between a gorge"
2512731886380727713.jpg,"a large factory with a lot of lights on it, industrial background, dark industrial background, industrial lighting, industrial architecture, industrial steam, steampunk factory background, industrial environment, industrial setting, pixar and industrial, industrial party, factory background, industrial aesthetic, industrial plant environment, industrial art style, steel mill, industrial, industrial surrounding, dark industrial atmosphere, industries, industrial factory"
2509753990485899322.jpg,"the city lights of santiago, chile at night, downtown mexico, mexico city, photo taken with ektachrome, mexico, by Rodolfo Escalera, blue hour, “ aerial view of a mountain, blue hour lighting, city sunset night, neon lights in the city below, overlooking a modern city, blue hour photography, night city in the background"
3070635060092633044.jpg,"the inside of a cave in the desert, in a beautiful crystal caverine, speleothems, inside of an expansive cave, inside an enormous vast cave, stone age rave in a cave, inside a humongous cave, inside an otherworldly planet, underwater crystal caverns, cave background, cave crystals, all inside an enormous cavern"
3161918963336261123_3161918955551648102.jpg,"a man in a sombrel, blanco y negro, fotografia blanco y negro, mexican folklore, folklorico, ( el dia los muertos ), still from a music video, danza azteca dancers, black and white cinematography, film still from sin city, 4k greyscale hd photography, ( ( dia de los muertos ) )"
3070640466835616662.jpg,"a view of a city from a distance, downtown mexico, by Rodolfo Escalera, black road, guanajuato, wide roads, city street view background, street top view, foto realista, city in the background, cam de leon, twilight city on the background, in a city with a rich history, mountains and a huge old city"
2797757606375995323.jpg,"a carousel in the park, time travelers appear in a park, carousel, amusement park attractions, fairground rides, park background, amusement park, flying trees and park items, children playground, ( ferris wheel ), sunny park background, jc park, parks and public space, amusement park buildings, digger land amusement park, amusement park interior design, sunny day in a park"
2939934714619249687.jpg,"the river in the jungle, above lush garden and hot spring, gunma prefecture, green waters, luxurious onsens, onsen, chiba prefecture, hot springs hidden cave, high-end onsen, in a river in the jungle, pools and streams, lush and green, onsens, japanese onsen, green oozing pool pit, lush valley, coban"
2632140083719642184.jpg,"a view of a city with mountains in the background, sun rises between two mountains, two moons lighting, mountains in a background, mountains and colorful sunset!!, mountains and sunset!!, two moons, dramatic mountain background, two moons in the sky, the moon crashing into the earth, mountains at background, dramatic mountains in background, rio de janeiro"
2836234464398607315.jpg,"a large dome with a water hole in the middle, geodesic domes, geodesic dome, glowing sphere, golden sunset, golden hour photography, a yellow sun shining down, glass domes, glass sphere, golden pyramids, golden hour photograph, golden hour in beijing, geodesic building, dome of wonders, global illumination hdri, ray tracing reflection"
2509757240249270677.jpg,"the inside of a cave with a long walkway, inside a humongous cave, inside of an expansive cave, underground cave, star wars cavern interior, underground cavern, stone age rave in a cave, all inside an enormous cavern, plants inside cave, inside of a cave, cavern ceiling visible, inside an enormous vast cave, inside a cave"
2501183439399868794.jpg,"the inside of a building with a large open area, exhibition hall lighting, large led lights, light shafts, volumeric lighting, a cathedral under an overpass, monorail station, set inside of parking garage, slanted ceiling, accent lighting : : peugot onyx, fluorescent ceiling lights, commercial lighting, environmental lighting, steel archways, background megastructure"
2961172748043275875.jpg,"a boat is on the water with mountains in the background, snowy mountain background, snow capped mountains, snowy mountains, mountain snow, snowy mountain, with a snowy mountain and ice, with snow on its peak, the city of santa barbara, snowy mountain landscape, snowy peaks, dusting of snow, majestic snowy mountains, by Michalis Oikonomou"
2909719695365655411.jpg,"a sunset view of the city of rio, sunset panorama, sun rises between two mountains, mexico, mountains and sunset!!, by Rodolfo Escalera, mexico city, sunrise background, red sky background, downtown mexico, mountains and colorful sunset!!, orange sky, sunset background, orange sunset, panoramic photography, mountain sunrise, by Juan Villafuerte, backdrop of dawn"
3019850166112270168.mp4,"a city with a sunset in the background, drone view of a city, sunset lighting 8k, golden hour 4k, shot from a drone, vista of a city at sunset, drone photograph, city sunset, drone wide shot, drone view, 4k drone photography, drone photography, sun and shadow over a city, 2 0 2 1 cinematic 4 k framegrab"
2817366249668878046.jpg,"a man sitting on top of a mountain looking out over a city, a wanderer on a mountain, looking at the mountains, sitting on the edge, sitting atop a dusty mountaintop, sitting cutely on a mountain, travel and adventure, looking at the city, hicham habchi, rome in background, panoramic anamorphic, standing atop a pile of rubble"
2603908624175051791_2603908619410090831.jpg,"a bowl of soup with meat and vegetables, chilaquiles, aji de gallina, cinemática, tacos, el dorado, chihuahua, mexican desert, simón staalhag style, macuahuitl, golondrinas, tjalf sparnaay, vale encantado, tlaquepaque, reina rocin, guanajuato"
3160952352230766355.mp4,"a sun shines over the sculpture, hexagon blocking the sun, geometric light rays, volumetric sun rays, volume rays, morning sun - rays, hexagon in front of the sun, light rays and shadows, volumetric rays, sun - rays, rays of volumetric light, volumetric light rays, sun rays, sun rays at sunset, pyramid in background"
2689399854302349460.jpg,"the sun setting behind the mountain, sun rises between two mountains, mexico city, mountain sunrise, mountains and sunset!!, at snowy fuji mountain sunrise, mountains and colorful sunset!!, horizon of an erupting volcano, erupting volcano in distance, mount doom, mt. fuji, active volcano, mount fuji, crepuscular!!, rolling mountain, sunshaft"
2883665116525291112_2883664661307594420.mp4,"a view of the city of santiago, chile, panoramic photography, drone photograph, city of armenia quindio, drone photography, drone wide shot, drone view, drone view of a city, 4k panoramic, 4k drone photography, drone photo, puerto rico, 4k wide lenses photograph, catia, wide angle photography, panoramic anamorphic"
2603909374477290905.jpg,"a poster advertising a train ride, travel ad, 1960s advertisement, retro ad, retro cover, travel poster, colombia en los años 60, brochure, 1 9 6 0 s technicolor, 1960s technicolor, vibrant tourism poster, mexico, 1960s illustration, poster vintage, retro poster, high speed trains"
2501185346659056369.jpg,"a river with trees and moss growing on the banks, scene from louisiana swamps, louisiana swamps, bayou, cypress trees, tall cypress trees, swamp forest, backwater bayou, louisiana, flooded swamp, harmony of swamp, swamps, by Dave Arredondo, swamp land, spanish moss, dark swamp, swampy atmosphere, eery dead swamp setting"
2883665116525291112_2883665111483760449.jpg,"the moon rises over the city of santiago, chile, giant super moon, the moon is big an in the city, moon behind, moon rising, big moon, beautiful moon light, full moon in background, apartment building on the moon, large moon, full moon on the sky, big full moon, big moon in background, full big moon, city on the moon"
2514773040261597124.jpg,"a city with many trees and buildings, parks and public space, river with low hanging plants, nature growing around the city, by Cherryl Fountain, urban plaza, downtown mexico, the city is full of green plants, landscape architecture photo, city park with flowers, urban jungle plants, nature returning to the city, photo taken with ektachrome, floating trees"
2634243099642004945.jpg,"the facade of the museum of fine arts in the city of dresden, guanajuato, mexico city, downtown mexico, museum background, royal palace, monumental giant palace, in a city with a rich history, miles df, a monumental, tenochtitlan, ancient catedral behind her, brutalist aztec architecture, by Juan Villafuerte"
2672692787097202819.jpg,"the sun sets over the water and a boat in the fore, ribbon chapel, venice biennale's golden lion, sunset ligthing, architecture digest, pritzker architecture prize, metallic architecture, golden curve structure, vine bridge silhouette over lake, parametric architecture, in style of norman foster, cathedral of sun, sportspalast amphitheatre, hillside desert pavilion, metallic bridge"
2512607741215115318.jpg,"a mountain covered in snow with a few bushes, new mexican desert background, blizzard in the mountains, mountains in fog background, snowy mountain background, snowy canyon at dawn, snowy mountain landscape, snow landscape background, snowy mountains, sekiro mountain, mexican desert, snowy hill at sunrise, with a snowy mountain and ice, mojave desert, mountain snow, majestic snowy mountains"
2511845746245366863.jpg,"a woman walking down a cobb street in the old town of cartage, downtown mexico, tlaquepaque, guanajuato, colorful backdrop, vivide colors, mexico city, full of colors, colorful architecture, full of color, live colors, colorful city, contrastive colors, colorful building, colorful buildings, mexico, colorful colors"
2701727454135612560.jpg,"a clock tower in a park with a cloudy sky, epic art nouveau framing, an intricate art nouveau frame, intricate art nouveau frame, art nouveau masterpiece, hyperrealistic art nouveau, photo realistic symmetrical, art nouveau declotage, an art nouveau, metal sculpture, art nouveau frame, maximalist art nouveau, by George Wyllie, outdoor art installation"
2711865226271949535.jpg,"a pond filled with candles and lights, beautiful glowing lights, golden fireflies lights, scenic view at night, illuminated pool, beatiful lights, stunning light reflections, breathtaking lights shining, glowing reflections, beautiful lights, magical lights, vine bridge silhouette over lake, magical sparkling lake, christmas lights, night sky reflected in the water, the river is full of lights"
2953916562210044133_2953916556556225713.jpg,"a view of the water from a house, vegetated roofs, with a lush grass lawn, many plants and infinite pool, original and creative landscape, grassy hill, hillside desert pavilion, fake grass, terraced orchards and ponds, lush lawn, lush garden in the background, green terrace, on a green lawn, grassy knoll, beautiful garden on background"
2909718874145953739.jpg,"a large moose statue in a park, person made of tree, in the shape of a ent, nightmare in the park, nightmare inducing, horrific forest, giant clay statue, powerful male scarecrow, nightmare fuel, forbidden tree, gigantic titan winnie the pooh, half wooden pinocchio, strangely terrifying, unsettling, the oak tree, of an evil tree wizard"
2881244181570840598.jpg,"fireworks explodes over the city skyline during the fourth annual celebration, downtown jacksonville florida, community celebration, by Dave Arredondo, 4th of july, new years eve, fourth of july, fireworks in background, parade setting, magical city, fireworks in the background, fireworks on the background, by Cherryl Fountain, fireworks, capital plaza, 2 0 1 9"
2689401081169707153.jpg,"a sculpture in the middle of a park, outdoor art installation, organic steel, bicycle in background, metal sculpture, 3d printed building, metallic sculpture, art piece frame, robot art cracking the road, by Tuvia Beeri, metal art, art installation, urban plaza, made from mechanical parts, owlship, steel plating, bicycles, at future neon light rooftop"
2696647681894063934.jpg,"a road with a mountain in the background, giant imposing mountain, misty mountains, low clouds after rain, a mountain look like a women, el capitan, mountains in fog background, monumental mountains, large mountain, mountain valley to fortress, by Rodolfo Escalera, fog and rain, rolling mountain, tall mountains, new mexico, cloudy and mystical"
2509820895506632284.jpg,"the interior of a church with a chandel, by Juan Villafuerte, interior of the old cathedral, by Oswaldo Guayasamín, altar, by Luis Enrique Camej, by Rodolfo Escalera, inside cathedral, photo 1 5 mm, religión, photographic isometric cathedral, tlaquepaque, tartarian architecture"
2739748133185935625.jpg,"a sunset over a city with houses and buildings, red sun over paradise, red sun in the background, red sunset, gigantic sun, bright yellow and red sun, big red sun, burning city in background, city sunset, orange sun set, red sun, the sun on the horizon, moroccan city, epic red - orange sunlight, vista of a city at sunset"
2510768713083779834.jpg,"a parking lot with cars parked in it, abandoned mall in the 1 9 8 0 s, miles df, foto realista, late 1 9 6 0's, 1 9 7 0 s, 1970s, 1960s, 1 9 6 0 s, circa 1969, circa 1 9 6 9, 1 9 7 0's"
2954348809581321201.jpg,"a view of the city of quit, ecuador, mountain background, foto realista, guanajuato, monumental mountains, mountain in the background, large mountain, mountains on the background, mountain in background, a mountain look like a women, with mountains as background, by Rodolfo Escalera, panoramic anamorphic, rusty metal towers, mount, flaming mountain"
2606764506340455498.jpg,"a large green field, covered outdoor stage, sportspalast amphitheatre, organic buildings, an outdoor festival stage, photo of a huge theaterstage, vegetal architecture, pritzker architecture prize, green architecture, organic architecture, the battle for the treehouse, an aerial tennis court, renzo piano, photo of a big theaterstage, arborescent architecture, augusta national"
